conditionID,raceTextShown,imageShown,blockID,defID,groundTruth,compasScore,turkerScore,turkerScore1to10,imageID,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
1,1,1,3,10762,0,4,4,4.6, LF-201,3,1,26,0,0,1,130,0
2,1,0,3,10762,0,4,5.5,5.95, LF-201,3,1,26,0,0,1,130,0
3,0,1,3,10762,0,4,4.5,5.05, LF-201,3,1,26,0,0,1,130,0
4,0,0,3,10762,0,4,3,3.7, LF-201,3,1,26,0,0,1,130,0
1,1,1,3,10783,0,1,0.5,1.45, empty,1,0,66,0,0,0,45,0
2,1,0,3,10783,0,1,0.5,1.45, empty,1,0,66,0,0,0,45,0
3,0,1,3,10783,0,1,0.5,1.45, empty,1,0,66,0,0,0,45,0
4,0,0,3,10783,0,1,0.5,1.45, empty,1,0,66,0,0,0,45,0
1,1,1,10,10807,1,9,8,8.2, WM-003,1,0,25,0,0,3,127,0
2,1,0,10,10807,1,9,6.5,6.85, WM-003,1,0,25,0,0,3,127,0
3,0,1,10,10807,1,9,8,8.2, WM-003,1,0,25,0,0,3,127,0
4,0,0,10,10807,1,9,7,7.3, WM-003,1,0,25,0,0,3,127,0
1,1,1,3,10824,1,4,5.5,5.95, BF-003,2,1,23,0,0,1,58,1
2,1,0,3,10824,1,4,7,7.3, BF-003,2,1,23,0,0,1,58,1
3,0,1,3,10824,1,4,6.5,6.85, BF-003,2,1,23,0,0,1,58,1
4,0,0,3,10824,1,4,6,6.4, BF-003,2,1,23,0,0,1,58,1
1,1,1,8,10836,1,6,8,8.2, BM-001,2,0,25,0,0,3,129,1
2,1,0,8,10836,1,6,9,9.1, BM-001,2,0,25,0,0,3,129,1
3,0,1,8,10836,1,6,8,8.2, BM-001,2,0,25,0,0,3,129,1
4,0,0,8,10836,1,6,9,9.1, BM-001,2,0,25,0,0,3,129,1
1,1,1,18,10841,1,1,1,1.9, BM-010,2,0,27,0,0,0,45,0
2,1,0,18,10841,1,1,1.5,2.35, BM-010,2,0,27,0,0,0,45,0
3,0,1,18,10841,1,1,0.5,1.45, BM-010,2,0,27,0,0,0,45,0
4,0,0,18,10841,1,1,3,3.7, BM-010,2,0,27,0,0,0,45,0
1,1,1,17,10851,1,3,7,7.3, BF-007,2,1,29,0,0,2,336,1
2,1,0,17,10851,1,3,6,6.4, BF-007,2,1,29,0,0,2,336,1
3,0,1,17,10851,1,3,7,7.3, BF-007,2,1,29,0,0,2,336,1
4,0,0,17,10851,1,3,7.5,7.75, BF-007,2,1,29,0,0,2,336,1
1,1,1,15,10871,0,1,2,2.8, WF-026,1,1,43,0,0,0,128,0
2,1,0,15,10871,0,1,0.5,1.45, WF-026,1,1,43,0,0,0,128,0
3,0,1,15,10871,0,1,1,1.9, WF-026,1,1,43,0,0,0,128,0
4,0,0,15,10871,0,1,1.5,2.35, WF-026,1,1,43,0,0,0,128,0
1,1,1,6,10878,1,6,9,9.1, LM-203,3,0,47,0,0,3,127,0
2,1,0,6,10878,1,6,7,7.3, LM-203,3,0,47,0,0,3,127,0
3,0,1,6,10878,1,6,7,7.3, LM-203,3,0,47,0,0,3,127,0
4,0,0,6,10878,1,6,7.5,7.75, LM-203,3,0,47,0,0,3,127,0
1,1,1,15,10894,0,4,8,8.2, BM-011,2,0,33,0,0,3,71,1
2,1,0,15,10894,0,4,7,7.3, BM-011,2,0,33,0,0,3,71,1
3,0,1,15,10894,0,4,9,9.1, BM-011,2,0,33,0,0,3,71,1
4,0,0,15,10894,0,4,8.5,8.65, BM-011,2,0,33,0,0,3,71,1
1,1,1,18,10899,1,5,9.5,9.55, WM-006,1,0,25,0,0,7,397,0
2,1,0,18,10899,1,5,9,9.1, WM-006,1,0,25,0,0,7,397,0
3,0,1,18,10899,1,5,10,10, WM-006,1,0,25,0,0,7,397,0
4,0,0,18,10899,1,5,9.5,9.55, WM-006,1,0,25,0,0,7,397,0
1,1,1,3,10919,1,6,9.5,9.55, BM-022,2,0,35,0,0,12,45,0
2,1,0,3,10919,1,6,9.5,9.55, BM-022,2,0,35,0,0,12,45,0
3,0,1,3,10919,1,6,9.5,9.55, BM-022,2,0,35,0,0,12,45,0
4,0,0,3,10919,1,6,8.5,8.65, BM-022,2,0,35,0,0,12,45,0
1,1,1,17,10920,0,5,8.5,8.65, WM-011,1,0,34,0,0,4,246,1
2,1,0,17,10920,0,5,9,9.1, WM-011,1,0,34,0,0,4,246,1
3,0,1,17,10920,0,5,9.5,9.55, WM-011,1,0,34,0,0,4,246,1
4,0,0,17,10920,0,5,9.5,9.55, WM-011,1,0,34,0,0,4,246,1
1,1,1,7,10921,0,2,6,6.4, BM-005,2,0,26,0,0,2,409,0
2,1,0,7,10921,0,2,5.5,5.95, BM-005,2,0,26,0,0,2,409,0
3,0,1,7,10921,0,2,5.5,5.95, BM-005,2,0,26,0,0,2,409,0
4,0,0,7,10921,0,2,8,8.2, BM-005,2,0,26,0,0,2,409,0
1,1,1,9,10925,1,2,8,8.2, WM-003,1,0,26,0,0,3,374,0
2,1,0,9,10925,1,2,6.5,6.85, WM-003,1,0,26,0,0,3,374,0
3,0,1,9,10925,1,2,5.5,5.95, WM-003,1,0,26,0,0,3,374,0
4,0,0,9,10925,1,2,7,7.3, WM-003,1,0,26,0,0,3,374,0
1,1,1,11,10931,0,3,4,4.6, LM-200,3,0,28,0,0,1,344,1
2,1,0,11,10931,0,3,4.5,5.05, LM-200,3,0,28,0,0,1,344,1
3,0,1,11,10931,0,3,5.5,5.95, LM-200,3,0,28,0,0,1,344,1
4,0,0,11,10931,0,3,6,6.4, LM-200,3,0,28,0,0,1,344,1
1,1,1,12,10935,1,9,10,10, LM-202,3,0,31,1,0,7,374,0
2,1,0,12,10935,1,9,10,10, LM-202,3,0,31,1,0,7,374,0
3,0,1,12,10935,1,9,9.5,9.55, LM-202,3,0,31,1,0,7,374,0
4,0,0,12,10935,1,9,10,10, LM-202,3,0,31,1,0,7,374,0
1,1,1,18,10946,0,5,2.5,3.25, BM-015,2,0,27,0,0,1,134,0
2,1,0,18,10946,0,5,4,4.6, BM-015,2,0,27,0,0,1,134,0
3,0,1,18,10946,0,5,1.5,2.35, BM-015,2,0,27,0,0,1,134,0
4,0,0,18,10946,0,5,4.5,5.05, BM-015,2,0,27,0,0,1,134,0
1,1,1,10,10949,1,9,9.5,9.55, BM-009,2,0,19,1,0,1,190,1
2,1,0,10,10949,1,9,7,7.3, BM-009,2,0,19,1,0,1,190,1
3,0,1,10,10949,1,9,8.5,8.65, BM-009,2,0,19,1,0,1,190,1
4,0,0,10,10949,1,9,6,6.4, BM-009,2,0,19,1,0,1,190,1
1,1,1,4,10958,0,6,7.5,7.75, WF-221,1,1,49,0,0,2,186,1
2,1,0,4,10958,0,6,7.5,7.75, WF-221,1,1,49,0,0,2,186,1
3,0,1,4,10958,0,6,6.5,6.85, WF-221,1,1,49,0,0,2,186,1
4,0,0,4,10958,0,6,5.5,5.95, WF-221,1,1,49,0,0,2,186,1
1,1,1,13,10975,0,2,2.5,3.25, BM-010,2,0,25,0,0,1,167,1
2,1,0,13,10975,0,2,6,6.4, BM-010,2,0,25,0,0,1,167,1
3,0,1,13,10975,0,2,5.5,5.95, BM-010,2,0,25,0,0,1,167,1
4,0,0,13,10975,0,2,6.5,6.85, BM-010,2,0,25,0,0,1,167,1
1,1,1,8,10979,0,1,1,1.9, BM-025,2,0,43,0,0,0,45,0
2,1,0,8,10979,0,1,1,1.9, BM-025,2,0,43,0,0,0,45,0
3,0,1,8,10979,0,1,2,2.8, BM-025,2,0,43,0,0,0,45,0
4,0,0,8,10979,0,1,1.5,2.35, BM-025,2,0,43,0,0,0,45,0
1,1,1,9,10985,1,10,9.5,9.55, BM-018,2,0,30,0,1,19,306,1
2,1,0,9,10985,1,10,10,10, BM-018,2,0,30,0,1,19,306,1
3,0,1,9,10985,1,10,10,10, BM-018,2,0,30,0,1,19,306,1
4,0,0,9,10985,1,10,9.5,9.55, BM-018,2,0,30,0,1,19,306,1
1,1,1,17,10997,0,3,1.5,2.35, BM-003,2,0,23,0,0,0,209,1
2,1,0,17,10997,0,3,0,1, BM-003,2,0,23,0,0,0,209,1
3,0,1,17,10997,0,3,0,1, BM-003,2,0,23,0,0,0,209,1
4,0,0,17,10997,0,3,0.5,1.45, BM-003,2,0,23,0,0,0,209,1
1,1,1,2,1103,0,8,3,3.7, BM-002,2,0,22,0,0,0,246,1
2,1,0,2,1103,0,8,3.5,4.15, BM-002,2,0,22,0,0,0,246,1
3,0,1,2,1103,0,8,2.5,3.25, BM-002,2,0,22,0,0,0,246,1
4,0,0,2,1103,0,8,1.5,2.35, BM-002,2,0,22,0,0,0,246,1
1,1,1,14,1128,0,5,0.5,1.45, WF-001,1,1,22,0,0,0,208,0
2,1,0,14,1128,0,5,0,1, WF-001,1,1,22,0,0,0,208,0
3,0,1,14,1128,0,5,1,1.9, WF-001,1,1,22,0,0,0,208,0
4,0,0,14,1128,0,5,0.5,1.45, WF-001,1,1,22,0,0,0,208,0
1,1,1,5,1130,1,5,10,10, WM-002,1,0,30,0,0,22,306,1
2,1,0,5,1130,1,5,10,10, WM-002,1,0,30,0,0,22,306,1
3,0,1,5,1130,1,5,10,10, WM-002,1,0,30,0,0,22,306,1
4,0,0,5,1130,1,5,10,10, WM-002,1,0,30,0,0,22,306,1
1,1,1,13,1144,0,5,8.5,8.65, BF-007,2,1,29,0,0,3,306,1
2,1,0,13,1144,0,5,10,10, BF-007,2,1,29,0,0,3,306,1
3,0,1,13,1144,0,5,8.5,8.65, BF-007,2,1,29,0,0,3,306,1
4,0,0,13,1144,0,5,8.5,8.65, BF-007,2,1,29,0,0,3,306,1
1,1,1,19,1146,1,7,8.5,8.65, BM-001,2,0,26,0,0,4,16,1
2,1,0,19,1146,1,7,9,9.1, BM-001,2,0,26,0,0,4,16,1
3,0,1,19,1146,1,7,9.5,9.55, BM-001,2,0,26,0,0,4,16,1
4,0,0,19,1146,1,7,9,9.1, BM-001,2,0,26,0,0,4,16,1
1,1,1,5,115,1,4,4.5,5.05, BF-001,2,1,26,0,0,1,252,1
2,1,0,5,115,1,4,6.5,6.85, BF-001,2,1,26,0,0,1,252,1
3,0,1,5,115,1,4,8,8.2, BF-001,2,1,26,0,0,1,252,1
4,0,0,5,115,1,4,7.5,7.75, BF-001,2,1,26,0,0,1,252,1
1,1,1,17,1153,1,8,7.5,7.75, WF-022,1,1,20,0,0,1,65,1
2,1,0,17,1153,1,8,7,7.3, WF-022,1,1,20,0,0,1,65,1
3,0,1,17,1153,1,8,6.5,6.85, WF-022,1,1,20,0,0,1,65,1
4,0,0,17,1153,1,8,9,9.1, WF-022,1,1,20,0,0,1,65,1
1,1,1,11,1157,0,7,7.5,7.75, empty,5,0,27,0,0,3,133,0
2,1,0,11,1157,0,7,7.5,7.75, empty,5,0,27,0,0,3,133,0
3,0,1,11,1157,0,7,8.5,8.65, empty,5,0,27,0,0,3,133,0
4,0,0,11,1157,0,7,7.5,7.75, empty,5,0,27,0,0,3,133,0
1,1,1,3,1159,0,1,1.5,2.35, BF-203,2,1,53,0,0,0,172,1
2,1,0,3,1159,0,1,1,1.9, BF-203,2,1,53,0,0,0,172,1
3,0,1,3,1159,0,1,1.5,2.35, BF-203,2,1,53,0,0,0,172,1
4,0,0,3,1159,0,1,2,2.8, BF-203,2,1,53,0,0,0,172,1
1,1,1,5,1160,0,7,2,2.8, BF-003,2,1,23,0,0,0,10,1
2,1,0,5,1160,0,7,2.5,3.25, BF-003,2,1,23,0,0,0,10,1
3,0,1,5,1160,0,7,4.5,5.05, BF-003,2,1,23,0,0,0,10,1
4,0,0,5,1160,0,7,2.5,3.25, BF-003,2,1,23,0,0,0,10,1
1,1,1,4,1162,1,7,10,10, BM-005,2,0,26,0,0,5,186,1
2,1,0,4,1162,1,7,9.5,9.55, BM-005,2,0,26,0,0,5,186,1
3,0,1,4,1162,1,7,9.5,9.55, BM-005,2,0,26,0,0,5,186,1
4,0,0,4,1162,1,7,10,10, BM-005,2,0,26,0,0,5,186,1
1,1,1,4,1166,1,9,9,9.1, BM-019,2,0,27,0,0,4,246,1
2,1,0,4,1166,1,9,9.5,9.55, BM-019,2,0,27,0,0,4,246,1
3,0,1,4,1166,1,9,8.5,8.65, BM-019,2,0,27,0,0,4,246,1
4,0,0,4,1166,1,9,8.5,8.65, BM-019,2,0,27,0,0,4,246,1
1,1,1,11,1191,1,4,1.5,2.35, WM-003,1,0,22,0,0,0,58,1
2,1,0,11,1191,1,4,4,4.6, WM-003,1,0,22,0,0,0,58,1
3,0,1,11,1191,1,4,2.5,3.25, WM-003,1,0,22,0,0,0,58,1
4,0,0,11,1191,1,4,1,1.9, WM-003,1,0,22,0,0,0,58,1
1,1,1,2,1195,0,7,5.5,5.95, BF-024,2,1,37,0,0,3,336,1
2,1,0,2,1195,0,7,7,7.3, BF-024,2,1,37,0,0,3,336,1
3,0,1,2,1195,0,7,8.5,8.65, BF-024,2,1,37,0,0,3,336,1
4,0,0,2,1195,0,7,7.5,7.75, BF-024,2,1,37,0,0,3,336,1
1,1,1,15,1196,0,1,1.5,2.35, WM-012,1,0,31,0,0,0,45,0
2,1,0,15,1196,0,1,0,1, WM-012,1,0,31,0,0,0,45,0
3,0,1,15,1196,0,1,1,1.9, WM-012,1,0,31,0,0,0,45,0
4,0,0,15,1196,0,1,1.5,2.35, WM-012,1,0,31,0,0,0,45,0
1,1,1,9,1212,1,5,2.5,3.25, BF-001,2,1,24,0,0,1,45,0
2,1,0,9,1212,1,5,2,2.8, BF-001,2,1,24,0,0,1,45,0
3,0,1,9,1212,1,5,2,2.8, BF-001,2,1,24,0,0,1,45,0
4,0,0,9,1212,1,5,1,1.9, BF-001,2,1,24,0,0,1,45,0
1,1,1,20,1215,0,1,0.5,1.45, empty,3,0,83,0,0,0,45,0
2,1,0,20,1215,0,1,0,1, empty,3,0,83,0,0,0,45,0
3,0,1,20,1215,0,1,0.5,1.45, empty,3,0,83,0,0,0,45,0
4,0,0,20,1215,0,1,0.5,1.45, empty,3,0,83,0,0,0,45,0
1,1,1,20,1216,0,6,6.5,6.85, WM-010,1,0,28,0,0,2,246,1
2,1,0,20,1216,0,6,7,7.3, WM-010,1,0,28,0,0,2,246,1
3,0,1,20,1216,0,6,5.5,5.95, WM-010,1,0,28,0,0,2,246,1
4,0,0,20,1216,0,6,6.5,6.85, WM-010,1,0,28,0,0,2,246,1
1,1,1,8,122,1,10,9.5,9.55, BM-020,2,0,30,0,0,8,283,0
2,1,0,8,122,1,10,9.5,9.55, BM-020,2,0,30,0,0,8,283,0
3,0,1,8,122,1,10,8.5,8.65, BM-020,2,0,30,0,0,8,283,0
4,0,0,8,122,1,10,9.5,9.55, BM-020,2,0,30,0,0,8,283,0
1,1,1,19,1240,0,10,10,10, BM-022,2,0,29,0,1,16,306,1
2,1,0,19,1240,0,10,10,10, BM-022,2,0,29,0,1,16,306,1
3,0,1,19,1240,0,10,10,10, BM-022,2,0,29,0,1,16,306,1
4,0,0,19,1240,0,10,9.5,9.55, BM-022,2,0,29,0,1,16,306,1
1,1,1,15,1241,1,3,2.5,3.25, WM-002,1,0,34,0,0,1,101,0
2,1,0,15,1241,1,3,2,2.8, WM-002,1,0,34,0,0,1,101,0
3,0,1,15,1241,1,3,4,4.6, WM-002,1,0,34,0,0,1,101,0
4,0,0,15,1241,1,3,3,3.7, WM-002,1,0,34,0,0,1,101,0
1,1,1,13,1244,0,4,6.5,6.85, WM-221,1,0,47,0,0,2,377,1
2,1,0,13,1244,0,4,6.5,6.85, WM-221,1,0,47,0,0,2,377,1
3,0,1,13,1244,0,4,7,7.3, WM-221,1,0,47,0,0,2,377,1
4,0,0,13,1244,0,4,5,5.5, WM-221,1,0,47,0,0,2,377,1
1,1,1,14,1250,1,8,9.5,9.55, BM-011,2,0,35,0,0,13,306,1
2,1,0,14,1250,1,8,10,10, BM-011,2,0,35,0,0,13,306,1
3,0,1,14,1250,1,8,9.5,9.55, BM-011,2,0,35,0,0,13,306,1
4,0,0,14,1250,1,8,9.5,9.55, BM-011,2,0,35,0,0,13,306,1
1,1,1,20,1283,1,9,8.5,8.65, BM-009,2,0,21,0,1,1,33,1
2,1,0,20,1283,1,9,7,7.3, BM-009,2,0,21,0,1,1,33,1
3,0,1,20,1283,1,9,6,6.4, BM-009,2,0,21,0,1,1,33,1
4,0,0,20,1283,1,9,6.5,6.85, BM-009,2,0,21,0,1,1,33,1
1,1,1,3,1286,1,4,10,10, WM-015,1,0,24,0,2,3,129,1
2,1,0,3,1286,1,4,10,10, WM-015,1,0,24,0,2,3,129,1
3,0,1,3,1286,1,4,10,10, WM-015,1,0,24,0,2,3,129,1
4,0,0,3,1286,1,4,8.5,8.65, WM-015,1,0,24,0,2,3,129,1
1,1,1,10,1300,0,5,1,1.9, WF-022,1,1,21,0,0,0,283,0
2,1,0,10,1300,0,5,1,1.9, WF-022,1,1,21,0,0,0,283,0
3,0,1,10,1300,0,5,1.5,2.35, WF-022,1,1,21,0,0,0,283,0
4,0,0,10,1300,0,5,1.5,2.35, WF-022,1,1,21,0,0,0,283,0
1,1,1,9,1314,1,8,10,10, BM-041,2,0,31,0,3,25,337,0
2,1,0,9,1314,1,8,9,9.1, BM-041,2,0,31,0,3,25,337,0
3,0,1,9,1314,1,8,9.5,9.55, BM-041,2,0,31,0,3,25,337,0
4,0,0,9,1314,1,8,10,10, BM-041,2,0,31,0,3,25,337,0
1,1,1,14,1325,0,1,1,1.9, BF-203,2,1,52,0,0,0,16,1
2,1,0,14,1325,0,1,1,1.9, BF-203,2,1,52,0,0,0,16,1
3,0,1,14,1325,0,1,2,2.8, BF-203,2,1,52,0,0,0,16,1
4,0,0,14,1325,0,1,0,1, BF-203,2,1,52,0,0,0,16,1
1,1,1,17,1329,1,8,8.5,8.65, WM-010,1,0,22,0,1,1,190,1
2,1,0,17,1329,1,8,7.5,7.75, WM-010,1,0,22,0,1,1,190,1
3,0,1,17,1329,1,8,8.5,8.65, WM-010,1,0,22,0,1,1,190,1
4,0,0,17,1329,1,8,8.5,8.65, WM-010,1,0,22,0,1,1,190,1
1,1,1,20,1331,1,10,9.5,9.55, BM-002,2,0,23,0,3,6,58,1
2,1,0,20,1331,1,10,10,10, BM-002,2,0,23,0,3,6,58,1
3,0,1,20,1331,1,10,9.5,9.55, BM-002,2,0,23,0,3,6,58,1
4,0,0,20,1331,1,10,10,10, BM-002,2,0,23,0,3,6,58,1
1,1,1,19,1343,1,6,8.5,8.65, LM-200,3,0,24,0,0,3,58,1
2,1,0,19,1343,1,6,7,7.3, LM-200,3,0,24,0,0,3,58,1
3,0,1,19,1343,1,6,10,10, LM-200,3,0,24,0,0,3,58,1
4,0,0,19,1343,1,6,8.5,8.65, LM-200,3,0,24,0,0,3,58,1
1,1,1,2,1361,1,3,8,8.2, BM-019,2,0,27,0,0,5,142,0
2,1,0,2,1361,1,3,8,8.2, BM-019,2,0,27,0,0,5,142,0
3,0,1,2,1361,1,3,9,9.1, BM-019,2,0,27,0,0,5,142,0
4,0,0,2,1361,1,3,8,8.2, BM-019,2,0,27,0,0,5,142,0
1,1,1,4,1385,1,2,9,9.1, BM-002,2,0,28,0,0,4,45,0
2,1,0,4,1385,1,2,9,9.1, BM-002,2,0,28,0,0,4,45,0
3,0,1,4,1385,1,2,8.5,8.65, BM-002,2,0,28,0,0,4,45,0
4,0,0,4,1385,1,2,8.5,8.65, BM-002,2,0,28,0,0,4,45,0
1,1,1,18,1397,0,9,3.5,4.15, empty,2,0,63,0,0,3,399,0
2,1,0,18,1397,0,9,3.5,4.15, empty,2,0,63,0,0,3,399,0
3,0,1,18,1397,0,9,4.5,5.05, empty,2,0,63,0,0,3,399,0
4,0,0,18,1397,0,9,5.5,5.95, empty,2,0,63,0,0,3,399,0
1,1,1,14,1430,0,4,0,1, LM-203,3,0,47,0,0,0,45,0
2,1,0,14,1430,0,4,0,1, LM-203,3,0,47,0,0,0,45,0
3,0,1,14,1430,0,4,1.5,2.35, LM-203,3,0,47,0,0,0,45,0
4,0,0,14,1430,0,4,1.5,2.35, LM-203,3,0,47,0,0,0,45,0
1,1,1,1,1441,1,5,3,3.7, BM-011,2,0,30,0,0,1,45,0
2,1,0,1,1441,1,5,5.5,5.95, BM-011,2,0,30,0,0,1,45,0
3,0,1,1,1441,1,5,3,3.7, BM-011,2,0,30,0,0,1,45,0
4,0,0,1,1441,1,5,2.5,3.25, BM-011,2,0,30,0,0,1,45,0
1,1,1,1,1443,1,5,4,4.6, BM-021,2,0,45,0,0,0,318,1
2,1,0,1,1443,1,5,3.5,4.15, BM-021,2,0,45,0,0,0,318,1
3,0,1,1,1443,1,5,2,2.8, BM-021,2,0,45,0,0,0,318,1
4,0,0,1,1443,1,5,1.5,2.35, BM-021,2,0,45,0,0,0,318,1
1,1,1,9,1446,0,1,8,8.2, WM-012,1,0,35,0,0,2,74,1
2,1,0,9,1446,0,1,6.5,6.85, WM-012,1,0,35,0,0,2,74,1
3,0,1,9,1446,0,1,7,7.3, WM-012,1,0,35,0,0,2,74,1
4,0,0,9,1446,0,1,5,5.5, WM-012,1,0,35,0,0,2,74,1
1,1,1,15,1452,1,5,1.5,2.35, WF-022,1,1,21,0,1,0,128,0
2,1,0,15,1452,1,5,3.5,4.15, WF-022,1,1,21,0,1,0,128,0
3,0,1,15,1452,1,5,3.5,4.15, WF-022,1,1,21,0,1,0,128,0
4,0,0,15,1452,1,5,3.5,4.15, WF-022,1,1,21,0,1,0,128,0
1,1,1,12,1467,1,7,10,10, BM-011,2,0,29,0,0,10,110,1
2,1,0,12,1467,1,7,10,10, BM-011,2,0,29,0,0,10,110,1
3,0,1,12,1467,1,7,10,10, BM-011,2,0,29,0,0,10,110,1
4,0,0,12,1467,1,7,9.5,9.55, BM-011,2,0,29,0,0,10,110,1
1,1,1,2,1490,1,4,7,7.3, BM-020,2,0,30,0,0,4,45,0
2,1,0,2,1490,1,4,9.5,9.55, BM-020,2,0,30,0,0,4,45,0
3,0,1,2,1490,1,4,8,8.2, BM-020,2,0,30,0,0,4,45,0
4,0,0,2,1490,1,4,8.5,8.65, BM-020,2,0,30,0,0,4,45,0
1,1,1,10,1522,0,7,8,8.2, BM-001,2,0,23,0,0,2,45,0
2,1,0,10,1522,0,7,8.5,8.65, BM-001,2,0,23,0,0,2,45,0
3,0,1,10,1522,0,7,7.5,7.75, BM-001,2,0,23,0,0,2,45,0
4,0,0,10,1522,0,7,8,8.2, BM-001,2,0,23,0,0,2,45,0
1,1,1,17,1526,0,4,10,10, BM-025,2,0,36,0,0,5,306,1
2,1,0,17,1526,0,4,10,10, BM-025,2,0,36,0,0,5,306,1
3,0,1,17,1526,0,4,10,10, BM-025,2,0,36,0,0,5,306,1
4,0,0,17,1526,0,4,9.5,9.55, BM-025,2,0,36,0,0,5,306,1
1,1,1,13,1530,0,1,0.5,1.45, empty,3,0,69,0,0,0,45,0
2,1,0,13,1530,0,1,1,1.9, empty,3,0,69,0,0,0,45,0
3,0,1,13,1530,0,1,2,2.8, empty,3,0,69,0,0,0,45,0
4,0,0,13,1530,0,1,0.5,1.45, empty,3,0,69,0,0,0,45,0
1,1,1,19,1532,0,1,1.5,2.35, empty,3,0,59,0,0,1,216,0
2,1,0,19,1532,0,1,1.5,2.35, empty,3,0,59,0,0,1,216,0
3,0,1,19,1532,0,1,1.5,2.35, empty,3,0,59,0,0,1,216,0
4,0,0,19,1532,0,1,1.5,2.35, empty,3,0,59,0,0,1,216,0
1,1,1,18,154,1,1,2,2.8, WF-026,1,1,39,0,0,0,15,1
2,1,0,18,154,1,1,2.5,3.25, WF-026,1,1,39,0,0,0,15,1
3,0,1,18,154,1,1,1,1.9, WF-026,1,1,39,0,0,0,15,1
4,0,0,18,154,1,1,0.5,1.45, WF-026,1,1,39,0,0,0,15,1
1,1,1,18,1553,1,1,3,3.7, LM-203,3,0,51,0,0,0,218,1
2,1,0,18,1553,1,1,4,4.6, LM-203,3,0,51,0,0,0,218,1
3,0,1,18,1553,1,1,2,2.8, LM-203,3,0,51,0,0,0,218,1
4,0,0,18,1553,1,1,1.5,2.35, LM-203,3,0,51,0,0,0,218,1
1,1,1,9,1559,0,4,10,10, WM-004,1,0,24,1,2,3,45,0
2,1,0,9,1559,0,4,8.5,8.65, WM-004,1,0,24,1,2,3,45,0
3,0,1,9,1559,0,4,8,8.2, WM-004,1,0,24,1,2,3,45,0
4,0,0,9,1559,0,4,10,10, WM-004,1,0,24,1,2,3,45,0
1,1,1,17,156,1,6,10,10, WM-003,1,0,24,0,1,8,163,1
2,1,0,17,156,1,6,8.5,8.65, WM-003,1,0,24,0,1,8,163,1
3,0,1,17,156,1,6,9.5,9.55, WM-003,1,0,24,0,1,8,163,1
4,0,0,17,156,1,6,8.5,8.65, WM-003,1,0,24,0,1,8,163,1
1,1,1,17,1562,0,3,1,1.9, LM-200,3,0,26,0,0,0,404,1
2,1,0,17,1562,0,3,2,2.8, LM-200,3,0,26,0,0,0,404,1
3,0,1,17,1562,0,3,3,3.7, LM-200,3,0,26,0,0,0,404,1
4,0,0,17,1562,0,3,1,1.9, LM-200,3,0,26,0,0,0,404,1
1,1,1,19,1576,1,8,8.5,8.65, BM-012,2,0,42,1,0,13,328,0
2,1,0,19,1576,1,8,10,10, BM-012,2,0,42,1,0,13,328,0
3,0,1,19,1576,1,8,9,9.1, BM-012,2,0,42,1,0,13,328,0
4,0,0,19,1576,1,8,9,9.1, BM-012,2,0,42,1,0,13,328,0
1,1,1,12,1578,0,1,4.5,5.05, WM-225,1,0,39,0,0,1,224,1
2,1,0,12,1578,0,1,4.5,5.05, WM-225,1,0,39,0,0,1,224,1
3,0,1,12,1578,0,1,3.5,4.15, WM-225,1,0,39,0,0,1,224,1
4,0,0,12,1578,0,1,2,2.8, WM-225,1,0,39,0,0,1,224,1
1,1,1,14,1604,1,5,6,6.4, BM-025,2,0,36,0,0,4,45,0
2,1,0,14,1604,1,5,8.5,8.65, BM-025,2,0,36,0,0,4,45,0
3,0,1,14,1604,1,5,7.5,7.75, BM-025,2,0,36,0,0,4,45,0
4,0,0,14,1604,1,5,7,7.3, BM-025,2,0,36,0,0,4,45,0
1,1,1,11,1611,0,3,8,8.2, BM-212,2,0,47,0,0,4,306,1
2,1,0,11,1611,0,3,9.5,9.55, BM-212,2,0,47,0,0,4,306,1
3,0,1,11,1611,0,3,9,9.1, BM-212,2,0,47,0,0,4,306,1
4,0,0,11,1611,0,3,9.5,9.55, BM-212,2,0,47,0,0,4,306,1
1,1,1,12,1615,0,1,1,1.9, WF-014,1,1,38,0,0,0,74,1
2,1,0,12,1615,0,1,2,2.8, WF-014,1,1,38,0,0,0,74,1
3,0,1,12,1615,0,1,2,2.8, WF-014,1,1,38,0,0,0,74,1
4,0,0,12,1615,0,1,2.5,3.25, WF-014,1,1,38,0,0,0,74,1
1,1,1,12,1629,0,5,6,6.4, BM-016,2,0,27,0,0,2,6,1
2,1,0,12,1629,0,5,8.5,8.65, BM-016,2,0,27,0,0,2,6,1
3,0,1,12,1629,0,5,4.5,5.05, BM-016,2,0,27,0,0,2,6,1
4,0,0,12,1629,0,5,6.5,6.85, BM-016,2,0,27,0,0,2,6,1
1,1,1,12,163,0,1,4,4.6, WM-018,1,0,43,0,0,1,306,1
2,1,0,12,163,0,1,3,3.7, WM-018,1,0,43,0,0,1,306,1
3,0,1,12,163,0,1,3.5,4.15, WM-018,1,0,43,0,0,1,306,1
4,0,0,12,163,0,1,4,4.6, WM-018,1,0,43,0,0,1,306,1
1,1,1,1,1642,0,6,4,4.6, WM-012,1,0,29,0,0,1,45,0
2,1,0,1,1642,0,6,7,7.3, WM-012,1,0,29,0,0,1,45,0
